CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
Indonesia,IDN,,,NAT_TOTAL,20201027,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,"Existing curfew which was extended further on October 27th, until November 25th. Further investigation into the start date of this lockdown is needed.    Example 1: Oct 27 2020; Jakarta Post: ""Large-scale social restrictions in Bodebek, Jakarta extended""   Source: https://web.archive.org/web/20221225110853/https://www.thejakartapost.com/news/2020/10/27/large-scale-social-restrictions-in-bodebek-jakarta-extended.html    ""Depok city (in West Java province) is the region with the highest number of COVID-19 cases with a total of 6,858 patients. Depok is now also classified as a red zone after the national COVID-19 task force upgraded its status as a region with a high risk of COVID-19 transmission. Therefore, the Depok administration will continue to impose a curfew for residents and business activities. With the curfew, residents’ activities cannot continue past 9 p.m., while businesses are allowed to stay open until 8 p.m. ""Dine-ins at restaurants and food stalls will only be allowed until 6 p.m., while take away service is until 9:00 p.m.,"" said Depok city COVID-19 task force spokesperson, Dadang Wihana.""    The PSBB was re-extended on 25th November until 23rd December.  ""West Java Governor Ridwan Kamil again extended the Large-Scale Social Restrictions (PSBB) proportionally in the Bodebek area (Bogor City, Depok, Bekasi, Bogor Regency, and Bekasi) until December 23, 2020. ""    Source: https://web.archive.org/web/20221129142955/https://mediakoran.com/2020/12/01/psbb-proporsional-bodebek-diperpanjang-hingga-23-desember-2020/  ",1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,"**Switching from 1T to 2T since C6 is at 2T.  Previous Coder's Note from C6:  Existing curfew which was extended further on October 27th, until November 25th. Further investigation into the start date of this lockdown is needed.    Example 1: Oct 27 2020; Jakarta Post: ""Large-scale social restrictions in Bodebek, Jakarta extended""   Source: https://web.archive.org/web/20221225110853/https://www.thejakartapost.com/news/2020/10/27/large-scale-social-restrictions-in-bodebek-jakarta-extended.html    ""Depok city (in West Java province) is the region with the highest number of COVID-19 cases with a total of 6,858 patients. Depok is now also classified as a red zone after the national COVID-19 task force upgraded its status as a region with a high risk of COVID-19 transmission. Therefore, the Depok administration will continue to impose a curfew for residents and business activities. With the curfew, residents’ activities cannot continue past 9 p.m., while businesses are allowed to stay open until 8 p.m. ""Dine-ins at restaurants and food stalls will only be allowed until 6 p.m., while take away service is until 9:00 p.m.,"" said Depok city COVID-19 task force spokesperson, Dadang Wihana.""    The PSBB was re-extended on 25th November until 23rd December.  ""West Java Governor Ridwan Kamil again extended the Large-Scale Social Restrictions (PSBB) proportionally in the Bodebek area (Bogor City, Depok, Bekasi, Bogor Regency, and Bekasi) until December 23, 2020. ""    Source: https://web.archive.org/web/20221129142955/https://mediakoran.com/2020/12/01/psbb-proporsional-bodebek-diperpanjang-hingga-23-desember-2020/",,0,,0,,,,,,,,0,,,,396454,13512,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201028,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,400483,13612,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201029,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,404048,13701,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201030,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,406945,13782,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201031,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,410088,13869,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201101,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,412784,13943,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201102,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,415402,14044,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201103,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,418375,14146,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201104,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,421731,14259,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201105,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,425796,14348,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201106,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,429574,14442,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201107,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,433836,14540,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201108,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,"Jakarta Post: Opinion piece about Contact Tracing     ""In Indonesia, at the beginning of the pandemic, this kind of app was launched by the Communications and Information Ministry and required approval of the users. However, the national COVID-19 task force and the Health Ministry have not done enough to promote it.  Second, we must consider how to optimize contact tracing at the grassroots and increase community participation. The tracers’ phone calls should not be perceived as a threat by citizens. The government has to double efforts to convince the public about the importance of tracing to stop COVID-19 transmission and eradicate the stigma.""    http://archive.today/2020.11.09-170043/https://www.thejakartapost.com/news/2020/07/21/sweden-says-people-infected-with-covid-19-should-do-contact-tracing-themselves.html",0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,437716,14614,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201109,2,0,,,,,2,0,No further announcements on policy changes in education system found on the Covid-19 Taskforce website.  UNESCO school tracker reports schools as being partially open over period 23/10-9/11/2020 https://web.archive.org/web/20201126204926/https://en.unesco.org/covid19/educationresponse,2,0,,,,,2,0,"From the Q&A section of the Covid-19 Taskforce website.      This suggests an ongoing recommendation or requirement to work from home although does not comment on what to do where this is not possible.  No additional information was found concerning changes to policy, and so decision was made to continue previous code of 2T.      ""What and how do you do physical distancing?  Physical distancing is an effort made to prevent the spread of the corona virus in the community. In simple terms, Physical Distancing is maintaining a distance of more than 1 meter from anyone. In other words: Disengaged and Disassociated.  By applying Physical Distancing, the spread of the virus can be prevented. Remember, viruses do not move on their own but people carry them around.  How do I do Physical Distancing?  We must stay at home according to government guidelines.  Work, study and worship at home.  Going out only for essential shopping or medical care. Use a cloth mask when outdoors.  Do not get close together. Always keep a distance of more than 1 meter from other people.  As much as possible avoid using public transportation.  Postpone or cancel family or friends events, visit each other or meet face-to-face instead of communication via telephone, internet, social media or communication applications.  Postpone or cancel gatherings, music concerts, sporting events, religious activities or other activities that invite large crowds.  Use telephone or online services to contact doctors or other facilities.  If you have a fever, feel tired and have a dry cough, isolate yourself.""    http://archive.today/2020.11.09-170957/https://covid19.go.id/tanya-jawab",1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,"Details on regulations from Directorate General of Immigration (""Information on immigration regulations during the Covid-19 Pandemic"").    ""The Government of the Republic of Indonesia temporarily prohibits foreigners from entering/transiting the Indonesian Territory.    Who can enter Indonesia?    Indonesian citizens.  Holders of lawful and valid Visa and/or Residence Permits will be allowed to enter Indonesia at designated immigration border controls referring to the health protocol.  Such Visa or Residence Permits consist of:  Official visa  Diplomatic visa  Visit visa  Temporary Stay Visa  Official Residence Permit  Diplomatic Residence Permit  Temporary Stay Permit  Permanent Stay Permit  Crew members arriving by their own transports.  Asia-Pacific Economic Cooperation (APEC) Business Travel Card holder (ABTC)  Traditional Border Crossing pass/card holder will be allowed to enter Indonesia.    Transport operators must ensure every passenger providing a valid declaration of Polymerase Chain Reaction (PCR) with a negative result.""    ""The granting of free visit visas ( BVK ) and visit visas on arrival ( VOA ) is temporarily suspended until the COVID-19 pandemic is declared to have ended by the ministry or agency implementing the handling of COVID-19.""    http://archive.today/2020.11.09-174520/https://www.imigrasi.go.id/covid19/detail/1b645389/border-closures-and-exceptions   ",1,0,,1,,0,,0,,2,1,Example: Educational material on Covid-19 available on the Covid taskforce website.    http://archive.today/2020.11.09-175727/https://covid19.go.id/edukasi/pengantar,1,,1,,0,,0,,4,1,,,,,4,1,"From Covid Task Force webpage translated by Google Translate.  Current response to the question ""Do we need to wear masks?""    ""Do we need to wear masks?  Everyone must wear a cloth mask if forced to do activities outside the home.    You can use a three-layer cloth mask that can be washed and used multiple times, so that surgical masks and N-95 are available for medical personnel and those who are sick.    Don't forget to wash the cloth mask using soapy water to keep it clean.    Using the wrong mask actually increases the risk of transmission. Do not touch or open and close the mask while in use. Keep at least 1 meter distance from anyone, don't touch your face and wash your hands with soap as often as possible.""    https://covid19.go.id/tanya-jawab",0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,440569,14689,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201110,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,444348,14761,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201111,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,448118,14836,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201112,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,452291,14933,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201113,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,457735,15037,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201114,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,463007,15148,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201115,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,467113,15211,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201116,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,470648,15296,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201117,2,0,,,,,2,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,474455,15393,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201118,2,0,,,,,2,0,"Out of 240k schools, 19,700 have opened for face to face teaching https://web.archive.org/web/20201126210626/https://reliefweb.int/report/indonesia/situation-update-response-covid-19-indonesia-23-november-2020-enid",2,0,,,,,2,0,,1,0,,,,,1,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,1,0,,,,,1,0,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,478720,15503,NV,0,54.17,54.17,54.17,54.17,49.74,49.74,49.74,49.74,51.49,51.49,51.49,51.49,37.5
Indonesia,IDN,,,NAT_TOTAL,20201119,2,0,,,,,2,0,,2,0,,,,,2,0,"Different regions in Indonesia are undergoing a patchwork of PSBBs (Pembatasan Sosial Berskala Besar, eng: Large-scale social restrictions (LSSR)). These take on the form of transitionary and proportional.  Note: these restrictions are not as broad and not necessarily as strict as the PSBBs employed in the country in early 2020 (Apr and May).    In general: acc to the US Embassy in Indonesia: ""While the government has lifted most restrictions regarding transit and daily activity, measures remain in place limiting large-scale gatherings and non-essential travel."" https://web.archive.org/web/20201206224550/https://id.usembassy.gov/u-s-citizen-services/covid-19-information/    Specific PSBB reports:  1. Banten Province: Proportional PSBB from Nov 20 to Dec 19, 2020 https://web.archive.org/web/20201206225136/https://republika.co.id/berita/qk2sxu484/psbb-di-provinsi-banten-diperpanjang-hingga-19-desember  2. West Java: Proportional PSBB in parts of West Java (Bogor City, Depok, Bekasi, and Bogor Regency) until Dec 23 2020: https://web.archive.org/web/20201206224926/https://indonesiaexpat.biz/news/transitional-psbb-dki-jakarta-and-proportional-psbb-west-java-extended/  3. Jakarta: Transitional PSBB extended till Dec 06: https://web.archive.org/web/20201206234145/https://www.thejakartapost.com/news/2020/11/23/jakarta-extends-transitional-psbb-amid-rising-covid-19-cases-health-protocol-violations.html    While not as universal and strict as the nation-wide PSBB employed by Indonesia in early 2020, these local patchwork of PSBBs give authorities to enact strict restrictions on public gatherings, workplace restrictions, including mass public prayers without any prior notice (restrictions can range from requiring social distancing ... to ... shutting down work places in select sectors).   The details of how strict such restrictions are at any given moment are under-reported. Below are examples of the most strictest restrictions i could find from such PSBBs, which have now been extended:    Example 1: Oct 27 2020; Jakarta Post: ""Large-scale social restrictions in Bodebek, Jakarta extended""   Source: https://web.archive.org/web/20201101073623/https://www.thejakartapost.com/news/2020/10/27/large-scale-social-restrictions-in-bodebek-jakarta-extended.html    ""Depok city (in West Java province) is the region with the highest number of COVID-19 cases with a total of 6,858 patients. Depok is now also classified as a red zone after the national COVID-19 task force upgraded its status as a region with a high risk of COVID-19 transmission. Therefore, the Depok administration will continue to impose a curfew for residents and business activities. With the curfew, residents’ activities cannot continue past 9 p.m., while businesses are allowed to stay open until 8 p.m. ""Dine-ins at restaurants and food stalls will only be allowed until 6 p.m., while take away service is until 9:00 p.m.,"" said Depok city COVID-19 task force spokesperson, Dadang Wihana.""    Example 2: The international legal blog/website Lexology.com reported on Sep 09 2020: ""Jakarta Government Pulls the Emergency Brake and Reinstates Total Large-Scale Social Restrictions""; Source: https://web.archive.org/web/20201206231657/https://www.lexology.com/library/detail.aspx?g=43457a21-1aed-4665-9057-0a4d9ee12d48    While this is not a news/govt agency, this article was the best example I could spot for what included in more recently enacted PSBBs in Indonesia:    ""1. Non-essential office activities must be done from home. The governor of Jakarta emphasized that business actors should continue their business activities from home, not in the office.    2. Businesses in the 11 essential sectors stipulated in Jakarta Governor Regulation No. 33 of 2020 on the Implementation of Large-Scale Social Restrictions to Handle the Corona Virus Disease 2019 in Jakarta (as amended) can remain open with minimum operation. These 11 essential sectors are as follows: a) health; b) food and beverages; c) energy; d) communication and informatics technology; e) financial; f) logistics; g) hotels; h) construction; i) strategic industries (not specifically defined, so the Jakarta Governor has the discretion to further stipulate it) j) essential services (pelayanan dasar), public utilities and certain industries that are categorized as national vital objects (obyek vital nasional) and certain objects (obyek tertentu); k) daily necessity supplies (kebutuhan sehari-hari)    3. Business actors that have obtained a non-essential exceptional operational license (izin pengecualian operasi bidang non-esensial) must re-obtain the license from the government of Jakarta.    4. All entertainment/recreation, including malls (except daily needs stores in the malls), museums, zoos and public parks will be closed.    5. Students will continue to learn from home as schools remain closed.    6. Restaurants and cafes can continue to operate, but only to serve take-away and delivery orders (no dine-in service).    7. Local places of worship (that only serve people in the neighborhood) can still operate, but with strict protocols and provided that they are not located in red zones. Big/renowned worship places (that serve people from all over Jakarta) must be closed.    8. Activities that can gather a crowd, e.g., reunions and large family gatherings, must not be held.    9. Public transportation will be limited (in the number of vehicles and the time). In Jakarta, the odd and even private cars restrictions will temporarily be stopped.    10. The governor of Jakarta urges people to stay at home and not leave Jakarta unless there is an urgent need. Further, the Jakarta government is coordinating with the central government and the neighboring regional governments, such as Banten, to discuss the limitation of vehicles going in and out of Jakarta.""",2,0,,,,,2,0,"US Embassy in Indonesia: ""While the government has lifted most restrictions regarding transit and daily activity, measures remain in place limiting large-scale gatherings and non-essential travel."" https://web.archive.org/web/20201206224550/https://id.usembassy.gov/u-s-citizen-services/covid-19-information/    In addition PSBBs are in effect in multiple places across the country giving Local Govt Officials broad authority to shut down workplaces and business in response to a rapid spread of the virus. Refer to notes for IDN C2 Dated Nov 19 2020.",4,0,,,,,4,0,Refer to notes for IDN C2 Dated Nov 19 2020.,1,0,,,,,1,0,"""While the government has lifted most restrictions regarding transit and daily activity, measures remain in place limiting large-scale gatherings and non-essential travel. Schools and large public gathering areas also remain closed, however **public transit and access to essential services including grocery stores is widely available.**""    ""Is public transportation operating? Yes  Individuals utilizing public transmit must comply with large-scale social distancing policies which includes the mandatory use of face masks and maintaining appropriate physical separation.""    https://web.archive.org/web/20201206224550/https://id.usembassy.gov/u-s-citizen-services/covid-19-information/",2,0,,,,,2,0,,2,1,,,,,2,1,"""Movement Restrictions: Are there restrictions on intercity or interstate travel? Yes [Note: COVID-19 negative results are required for domestic flights.]""  - US Embassy in Indonesia  https://web.archive.org/web/20201206224550/https://id.usembassy.gov/u-s-citizen-services/covid-19-information/",3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,No concrete measures found. ,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,483518,15600,NV,0,68.06,68.06,68.06,68.06,57.55,57.55,57.55,57.55,60.42,60.42,60.42,60.42,37.5
Indonesia,IDN,,,NAT_TOTAL,20201120,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,1,0,,,,,1,0,,2,0,,,,,2,0,,2,1,,,,,2,1,,3,,,3,,1,0,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,488310,15678,NV,0,68.06,68.06,68.06,68.06,57.55,57.55,57.55,57.55,60.42,60.42,60.42,60.42,37.5
